Year,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,high_temp_days,low_temp_days,heavy_rain_days,snow_days,high_wind_days,low_visibility_days,cloudy_days
2023,Fresno,36.737798,-119.787125,64.51178741,9715.989165,47.93819115,63.27128301,62.41034191,66.01417287,1014.641277,,,59.29553148,5.92083954,197.8906567,6.756189091,0.9412656784,3.192837838,,,38.3272399,500,Rain,light rain,10d,39,34,11,0,44,2,39
2023,Los Angeles,34.054908,-118.242643,63.7142399,9510.884795,50.72831669,63.02604305,61.80202175,66.39639481,1014.969596,,,66.4536174,2.138334443,96.32057257,3.948552589,1.571577889,2.470555556,,,35.84897914,501,Rain,moderate rain,10d,9,47,20,0,16,31,72
2023,Palm Springs,33.830296,-116.545292,73.96656314,9939.221034,40.4463413,71.85327645,72.05059499,75.82738908,1014.057907,,,34.59078498,6.208026166,193.5284414,11.07430552,0.8888270378,2.853666667,,,11.2403868,804,Clouds,overcast clouds,04d,52,23,8,0,63,28,19
2023,Riverside,33.980601,-117.375494,65.17272982,9673.381374,48.8374361,64.26982848,63.46437892,67.24805717,1015.014013,,,60.82130045,5.628013453,176.0956278,9.855062232,0.9414488189,2.287826087,,,31.37825112,500,Rain,light rain,10d,58,37,16,0,85,17,44
2023,San Francisco,37.774929,-122.419415,57.69314726,,51.40790525,56.97570205,55.97778082,59.32105708,1016.110502,,,80.58767123,4.41964726,225.9226027,7.945807608,1.01914557,,,,53.01164384,501,Rain,moderate rain,10d,26,34,21,0,2,0,30
2023,South Lake Tahoe,38.939926,-119.977187,42.88052174,9119.639623,30.50546522,39.71871739,40.93777065,45.68219022,1016.90337,,,65.1401087,5.04196413,113.9544565,15.86134292,1.196408269,4.482972973,0.9003494347,5.275272727,34.17695652,602,Snow,heavy snow,13d,27,44,23,6,45,46,34
2024,Eureka,40.802071,-124.163673,54.52607613,9500,50.26328164,53.57736685,52.33534461,56.9514881,1016.494831,,,86.26002506,5.097935464,159.1041667,8.758607568,0.9069218501,0.9184,0.3,,54.30184837,804,Clouds,overcast clouds,04d,42,19,12,0,0,0,23
2024,Fresno,36.737798,-119.787125,68.68269775,9714.242905,49.32666513,67.4571899,66.4299646,70.51561096,1013.407356,,,56.085257,6.880049246,206.5087719,13.92601471,0.8473399015,2.09265625,,,20.75392428,800,Clear,sky is clear,01d,57,15,7,0,52,5,12
2024,Los Angeles,34.054908,-118.242643,65.70618996,9418.386675,53.70416756,65.34367193,63.66185515,68.29412767,1014.133804,,,67.67930029,2.679218966,144.8820009,4.553107536,1.721959335,2.836610169,,,32.2436704,804,Clouds,overcast clouds,04d,23,30,16,0,7,11,29
2024,Palm Springs,33.830296,-116.545292,77.97765073,9956.875162,44.02116526,76.05108404,76.1492846,79.78293033,1012.686973,,,34.89612621,5.301140269,168.5821618,11.10678265,0.6178666667,2.14,,,11.08341143,800,Clear,sky is clear,01d,83,17,2,0,19,23,9
2024,Riverside,33.980601,-117.375494,67.3591718,9614.158594,53.1307266,67.00224446,65.68720751,69.40540486,1014.080819,,,64.79356527,5.294875308,188.807266,9.776838016,1.386116643,2.471975309,,,27.69027094,800,Clear,sky is clear,01d,63,17,11,0,51,16,21
2024,San Francisco,37.774929,-122.419415,59.1283067,,53.24613722,58.56231516,57.18539004,61.01487312,1015.263471,,,81.74906015,4.751519424,239.5477757,8.1882502,1.162738462,0.7644444444,,,48.53555764,500,Rain,light rain,10d,33,7,11,0,0,0,23
2024,South Lake Tahoe,38.939926,-119.977187,47.91526087,9250.006664,32.14834183,44.79465967,46.08625637,50.78101499,1015.806447,,,58.98245877,5.523596702,110.6247376,19.11445168,0.7650232558,1.12,0.6282503771,2.031515152,28.75307346,800,Clear,sky is clear,01d,54,11,15,3,33,28,17
