month,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,high_temp_days,low_temp_days,heavy_rain_days,snow_days,high_wind_days,low_visibility_days,cloudy_days
2016-01,Palm Springs,33.830296,-116.545292,56.20756325,9849.115385,34.80234354,54.03206391,53.16786951,60.92568575,1018.440746,,,49.18508655,3.952370173,166.7217044,27.4025,1.212571429,3.5,,,32.31291611,800,Clear,sky is clear,01d,0,1,1,0,0,0,0
2016-01,Riverside,33.980601,-117.375494,53.543083,9447.731481,38.64666667,51.79621871,51.70544137,55.43644269,1018.471673,,,61.95125165,3.476772069,78.3544137,22.8888,1.033157895,3.075,,,49.89328063,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-01,San Francisco,37.774929,-122.419415,52.59537634,,48.17766129,51.19989247,51.34323925,53.81782258,1018.43414,,,85.32795699,8.138239247,163.3682796,,0.8238095238,,,,78.87634409,800,Clear,sky is clear,01d,0,0,0,0,0,0,1
2016-01,South Lake Tahoe,38.939926,-119.977187,28.71704057,8222.096649,22.45020286,24.05235084,25.68749403,32.58227924,1018.885442,,,76.66587112,5.788317422,114.5847255,26.37746835,0.8424806202,4.225,0.5911570248,1.816666667,59.15990453,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
2016-02,Eureka,40.802071,-124.163673,52.55297414,8759.292035,47.4833046,50.97206897,50.50732759,54.22706897,1021.935345,,,83.41954023,7.006063218,149.4396552,,0.705,,,,65.73132184,802,Clouds,scattered clouds,03d,0,0,0,0,0,0,0
2016-02,Fresno,36.737798,-119.787125,55.12640805,9204.255533,45.11436782,53.92912356,53.90431034,56.34946839,1020.935345,,,71.48275862,3.465387931,142.1695402,21.92,0.8015384615,,,,38.5316092,500,Rain,light rain,10d,0,0,0,0,0,0,0
2016-02,Los Angeles,34.054908,-118.242643,65.02985714,9716.023636,38.95217143,63.32621429,62.61578571,67.62487143,1017.808571,,,44.7,1.980542857,61.88571429,21.67833333,1.060555556,6.4,,,10.56,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
2016-02,Palm Springs,33.830296,-116.545292,65.62048851,9996.236994,26.61806034,63.08906609,62.14826149,70.01662356,1018.610632,,,25.73275862,5.337356322,193.7643678,27.98777778,0.4322222222,0.5,,,12.75574713,500,Rain,light rain,10d,0,0,0,0,0,0,0
2016-02,Riverside,33.980601,-117.375494,61.43773314,9965.175197,33.09631277,59.24375897,59.47113343,63.35678623,1018.126255,,,40.61119082,5.257144907,87.96556671,23.85338028,0.5551612903,0.65,,,15.11190818,501,Rain,moderate rain,10d,0,0,0,0,0,0,0
2016-02,San Francisco,37.774929,-122.419415,55.98054598,,50.11909483,54.85188218,54.47133621,57.48050287,1021.321839,,,81.50431034,6.717658046,194.408046,,0.6772972973,,,,59.54454023,802,Clouds,scattered clouds,03d,0,0,0,0,0,0,0
2016-02,South Lake Tahoe,38.939926,-119.977187,32.53646479,9588.969231,22.41705634,29.06601408,29.38846479,36.4574507,1022.588732,,,67.78450704,4.427422535,91.75352113,23.8095122,0.4723076923,,0.9825,3.95,18.41971831,701,Mist,mist,50d,0,0,0,0,0,0,0
2016-03,Eureka,40.802071,-124.163673,52.9984543,9109.090909,47.72739247,51.49776882,51.07778226,54.59951613,1016.415323,,,82.60080645,10.54728495,199.8790323,,1.103164063,,,,66.37634409,804,Clouds,overcast clouds,04d,0,0,1,0,1,0,0
2016-03,Fresno,36.737798,-119.787125,59.72578457,9786.460803,47.61182181,58.60615691,58.42765957,60.94140957,1016.591755,,,67.03989362,5.293577128,188.3031915,25.72583333,1.081037736,3.62,,,54.62101064,802,Clouds,scattered clouds,03d,0,0,0,0,0,0,0
2016-03,Los Angeles,34.054908,-118.242643,63.40141522,9357.060449,49.39965287,62.49335113,60.98090788,65.96738318,1015.416555,,,64.09746328,2.650026702,80.35514019,19.486875,0.7390697674,10.2,,,35.61949266,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-03,Palm Springs,33.830296,-116.545292,67.32311828,10000.0,35.46362903,65.28237903,63.92485215,71.19205645,1014.028226,,,35.74731183,5.764758065,176.9637097,24.66105263,0.3876470588,0.5,,,22.85887097,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-03,Riverside,33.980601,-117.375494,60.66163782,9807.564492,43.63335553,59.28227696,58.78368842,62.55018642,1015.316911,,,58.50732357,4.306338216,117.3941411,22.22092593,0.6016216216,1.542857143,,,35.51398136,801,Clouds,few clouds,02d,0,0,0,0,0,0,0
2016-03,San Francisco,37.774929,-122.419415,57.09919355,,51.77844086,56.25793011,55.84112903,58.34340054,1017.06586,,,82.93951613,9.849354839,249.5268817,,0.8795857988,,,,60.80107527,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
2016-03,South Lake Tahoe,38.939926,-119.977187,36.241477,8436.747449,26.56384988,31.22807506,33.82583535,39.71754237,1016.242131,,,69.58595642,7.847445521,124.0556901,26.8027451,0.8523602484,1.38,0.8734899329,1.233333333,52.95641646,800,Clear,sky is clear,01d,0,0,0,0,1,0,0
2016-04,Eureka,40.802071,-124.163673,55.416125,9720.0,50.06115278,54.38129167,53.21916667,57.26773611,1018.819444,,,82.65972222,8.736180556,240.0347222,,0.616031746,,,,66.0,802,Clouds,scattered clouds,03d,0,0,0,0,0,0,0
2016-04,Fresno,36.737798,-119.787125,66.71890733,9945.393162,46.45145228,65.34316736,65.25416321,67.95583679,1015.130014,,,52.92669433,6.346818811,235.5767635,24.56041667,1.528666667,2.033333333,,,42.63762102,803,Clouds,broken clouds,04d,0,0,1,0,0,0,0
2016-04,Los Angeles,34.054908,-118.242643,67.16839557,9898.302412,48.2857538,66.05167358,64.80781466,69.55919779,1014.428769,,,56.73305671,2.972102351,86.50207469,21.88416667,0.4521428571,0.4,,,27.91701245,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-04,Palm Springs,33.830296,-116.545292,71.35484722,10000.0,36.76513889,69.48488889,68.02552778,74.97451389,1013.348611,,,34.83888889,7.028958333,199.1763889,24.36459677,0.626875,0.55,,,24.50277778,801,Clouds,few clouds,02d,0,0,0,0,1,0,0
2016-04,Riverside,33.980601,-117.375494,64.63151099,9825.977848,41.3871978,63.01817308,62.85854396,66.46538462,1014.443681,,,49.86263736,4.672884615,121.1854396,22.49594937,0.4010091743,1.054545455,,,35.58379121,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-04,San Francisco,37.774929,-122.419415,60.10545833,,52.62195833,59.40093056,58.75759722,61.40747222,1017.1,,,77.84861111,9.261305556,263.7458333,,0.536779661,,,,49.40416667,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-04,South Lake Tahoe,38.939926,-119.977187,40.70588,9428.389049,28.40204,37.89664,38.50481333,43.83305333,1017.082667,,,65.07866667,4.84484,92.612,24.0771,0.5261643836,1.7,0.9161818182,1.25,39.436,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-05,Eureka,40.802071,-124.163673,55.22822581,9248.387097,51.45206989,54.44064516,54.02451613,56.39370968,1016.192204,,,87.43145161,8.393870968,268.1478495,,0.4624561404,,,,58.92607527,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-05,Fresno,36.737798,-119.787125,70.9075502,9907.366577,48.24726908,69.58052209,69.63068273,71.41809906,1011.60241,,,49.04016064,7.665327979,245.4082999,22.101,0.7321428571,2.7,,,27.26238286,801,Clouds,few clouds,02d,0,0,0,0,1,0,0
2016-05,Los Angeles,34.054908,-118.242643,63.4647043,9882.917679,53.06483871,62.79505376,62.36591398,64.73745968,1013.670699,,,69.79166667,2.067473118,42.07392473,,0.443,1.3,,,54.52822581,800,Clear,sky is clear,01d,0,0,0,0,0,0,1
2016-05,Palm Springs,33.830296,-116.545292,76.69693548,10000.0,44.26583333,74.80727151,74.63946237,77.83282258,1011.278226,,,34.65994624,9.581599462,245.6061828,19.00026699,0.359047619,0.5,,,10.50134409,804,Clouds,overcast clouds,04d,0,0,0,0,1,0,0
2016-05,Riverside,33.980601,-117.375494,64.80103356,9869.985075,50.0825906,63.82983893,63.0493557,66.43936913,1013.30604,,,61.65369128,5.437583893,159.7516779,20.64223214,0.4261403509,2.533333333,,,45.88993289,501,Rain,moderate rain,10d,0,0,0,0,0,0,0
2016-05,San Francisco,37.774929,-122.419415,61.24,,55.43758065,60.93405914,60.0340457,62.43508065,1014.275538,,,82.19489247,8.43405914,262.6666667,,0.5714285714,,,,50.4422043,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-05,South Lake Tahoe,38.939926,-119.977187,47.12711313,9765.120104,33.8220026,44.7646814,46.24161248,48.10013004,1014.236671,,,64.18595579,5.007373212,84.22886866,24.04134615,0.6674375,1.75,0.705,,36.24837451,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
2016-06,Eureka,40.802071,-124.163673,56.82020833,9085.0,53.26034722,56.24883333,56.11745833,58.33691667,1018.05,,,88.19861111,8.412319444,279.6222222,,0.28875,,,,52.89861111,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-06,Fresno,36.737798,-119.787125,80.35178918,10000.0,49.7190846,78.75925104,79.64022191,81.53909847,1011.560333,,,38.01248266,8.679583911,260.332871,19.705625,0.402,0.3,,,0.8807212205,800,Clear,sky is clear,01d,0,0,0,0,1,0,0
2016-06,Los Angeles,34.054908,-118.242643,69.82361111,9433.070721,57.58252778,69.57484722,69.02498611,71.10202778,1012.845833,,,68.4625,1.855958333,36.875,18.34,,,,,38.925,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
2016-06,Palm Springs,33.830296,-116.545292,91.404375,10000.0,47.83961111,88.97094444,89.74630556,92.87016667,1010.794444,,,26.13333333,7.738361111,209.1486111,15.239699,0.4866666667,,,,4.681944444,800,Clear,sky is clear,01d,1,0,0,0,1,0,0
2016-06,Riverside,33.980601,-117.375494,76.29323611,9812.048571,53.44102778,75.32329167,74.23104167,78.17966667,1012.565278,,,51.44305556,5.387333333,167.1347222,19.56242105,0.11,,,,19.74305556,802,Clouds,scattered clouds,03d,0,0,0,0,0,0,0
2016-06,San Francisco,37.774929,-122.419415,64.56672222,,57.75830556,64.50129167,63.07273611,66.00845833,1015.108333,,,79.61805556,9.406555556,266.6597222,,0.19,,,,38.63888889,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-06,South Lake Tahoe,38.939926,-119.977187,59.45269444,9986.371429,33.81036111,57.39316667,58.38752778,60.74288889,1015.861111,,,44.05,6.310347222,104.1972222,24.06894444,0.26,0.3,,,5.973611111,800,Clear,sky is clear,01d,0,0,0,0,1,0,0
2016-07,Eureka,40.802071,-124.163673,57.94092742,8970.731707,54.89932796,57.62965054,57.11787634,59.39727151,1016.805108,,,89.87365591,8.186357527,285.6034946,,0.4606451613,,,,48.31586022,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-07,Fresno,36.737798,-119.787125,83.1943414,9997.330601,51.91056452,81.68543011,82.69659946,84.56755376,1010.626344,,,37.35215054,7.751545699,250.2822581,20.35,,,,,0.5241935484,800,Clear,sky is clear,01d,1,0,0,0,1,0,0
2016-07,Los Angeles,34.054908,-118.242643,73.57392473,9922.285714,60.67505376,73.79909946,72.5518414,75.37732527,1012.788978,,,66.37365591,1.989435484,44.30510753,17.22,,,,,23.27822581,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-07,Palm Springs,33.830296,-116.545292,94.93524194,9906.317919,49.18961022,92.94744624,93.15178763,96.58889785,1011.05914,,,23.88306452,7.614596774,182.5954301,15.695,0.9258333333,,,,4.961021505,501,Rain,moderate rain,10d,1,0,0,0,1,0,0
2016-07,Riverside,33.980601,-117.375494,79.96026882,9862.233658,55.16586022,79.01149194,77.87233871,81.76200269,1012.625,,,47.96505376,5.245698925,161.4905914,20.4491453,,,,,7.119623656,800,Clear,sky is clear,01d,1,0,0,0,0,0,0
2016-07,San Francisco,37.774929,-122.419415,63.37141129,,58.33313172,63.39729839,62.02810484,64.62716398,1014.438172,,,84.38172043,8.918051075,258.0443548,,,,,,45.7983871,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-07,South Lake Tahoe,38.939926,-119.977187,63.25219086,9997.2875,34.47209677,61.38126344,62.40139785,64.39604839,1015.348118,,,39.31048387,5.576478495,107.7123656,21.27353933,0.4225,,,,0.6411290323,800,Clear,sky is clear,01d,1,0,0,0,0,0,0
2016-08,Eureka,40.802071,-124.163673,57.11635753,7095.16129,54.28465054,56.77141129,55.02469086,59.90581989,1014.854839,,,90.57795699,6.430120968,268.5201613,,0.13,,,,49.04569892,800,Clear,sky is clear,01d,0,0,0,0,0,1,0
2016-08,Fresno,36.737798,-119.787125,81.58673797,10000.0,51.99733957,80.03450535,80.29252674,82.82014706,1010.092246,,,40.79010695,6.880360963,251.0147059,21.85,,,,,0.0,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-08,Los Angeles,34.054908,-118.242643,75.29782258,9881.375254,61.3427957,75.81373656,72.63041667,78.93188172,1012.098118,,,65.0766129,2.709086022,96.40053763,16.11,,,,,19.96639785,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-08,Palm Springs,33.830296,-116.545292,93.1250672,9990.219858,49.06361559,91.00549731,90.83725806,95.68831989,1010.672043,,,24.9422043,5.675255376,183.0416667,10.55660057,0.3466666667,,,,9.040322581,500,Rain,light rain,10d,1,0,0,0,0,0,0
2016-08,Riverside,33.980601,-117.375494,79.21829301,9986.480377,55.46979839,78.40194892,77.25813172,80.95947581,1011.96371,,,49.15053763,4.899825269,172.1182796,19.77439024,,,,,6.311827957,800,Clear,sky is clear,01d,1,0,0,0,0,0,0
2016-08,San Francisco,37.774929,-122.419415,62.49393817,,57.83790323,62.45051075,61.4616129,63.50712366,1013.865591,,,85.25806452,8.065846774,258.6465054,,,,,,58.75403226,802,Clouds,scattered clouds,03d,0,0,0,0,0,0,0
2016-08,South Lake Tahoe,38.939926,-119.977187,64.20851406,10000.0,35.84291834,62.48477912,62.06649264,66.20396252,1014.726908,,,40.85676037,4.071191432,100.0441767,20.7044,0.5938461538,1.0,,,2.709504685,800,Clear,sky is clear,01d,1,0,0,0,0,0,0
2016-09,Eureka,40.802071,-124.163673,56.54080556,8521.008403,52.83448611,55.966125,55.78801389,58.835375,1016.997222,,,88.00833333,7.320986111,240.6583333,,0.1246666667,,,,41.76666667,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
2016-09,Fresno,36.737798,-119.787125,75.71523546,9994.520337,47.79685596,74.07763158,75.11958449,76.81300554,1012.292244,,,41.46952909,5.609279778,192.7977839,18.7,,,,,1.627423823,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-09,Los Angeles,34.054908,-118.242643,71.93668056,9903.951705,57.03069444,71.65306944,71.00926389,73.35426389,1013.125,,,64.07083333,1.886333333,42.19444444,21.84,0.25,,,,21.35833333,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-09,Palm Springs,33.830296,-116.545292,84.19997249,9908.492775,45.91764787,82.11971114,82.25755158,85.71854195,1012.738652,,,31.78679505,6.795873453,210.8803301,15.02317797,1.073529412,6.4,,,11.51031637,802,Clouds,scattered clouds,03d,0,0,1,0,0,0,0
2016-09,Riverside,33.980601,-117.375494,74.91701389,9915.918539,51.13566667,73.80459722,73.03630556,76.63483333,1013.259722,,,49.32638889,4.678013889,129.7027778,20.37074627,0.1684615385,,,,18.32777778,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-09,San Francisco,37.774929,-122.419415,64.4725,,57.71955556,64.45644444,63.18015278,65.75670833,1014.658333,,,80.2625,7.656013889,257.3416667,,,,,,35.3125,802,Clouds,scattered clouds,03d,0,0,0,0,0,0,0
2016-09,South Lake Tahoe,38.939926,-119.977187,55.984625,9999.49486,30.10106944,53.98084722,54.77430556,57.10979167,1016.144444,,,41.98333333,4.440347222,90.41944444,21.7503,0.3255,0.5333333333,,,7.133333333,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-10,Eureka,40.802071,-124.163673,56.64455034,8700.0,52.94798658,56.06912752,55.55071141,58.20413423,1014.628188,,,87.90604027,8.840442953,157.1959732,,1.357460317,,,,68.28456376,801,Clouds,few clouds,02d,0,0,1,0,0,0,0
2016-10,Fresno,36.737798,-119.787125,66.05103862,9658.452575,50.12993342,65.1649534,65.33175766,66.95149134,1014.609854,,,61.5539281,6.081651132,174.482024,24.18869565,0.5972340426,1.45,,,14.73901465,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-10,Los Angeles,34.054908,-118.242643,70.08366048,9708.263374,55.59213528,69.69554377,67.60791777,72.93648541,1014.06366,,,66.20026525,1.50765252,39.18037135,17.64333333,0.4081632653,1.18,,,22.65782493,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-10,Palm Springs,33.830296,-116.545292,77.86229839,10000.0,42.25450269,76.0155914,74.77865591,80.96064516,1013.69086,,,32.69758065,5.780577957,179.8225806,19.76602151,0.7273333333,0.9,,,8.893817204,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-10,Riverside,33.980601,-117.375494,69.44898684,9668.965847,47.36647368,68.34688158,67.52726316,71.13996053,1014.321053,,,53.575,4.381052632,107.6763158,22.11697674,0.7081609195,2.4,,,25.69605263,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-10,San Francisco,37.774929,-122.419415,61.79498656,,56.58630376,61.62826613,60.47762097,63.05112903,1015.533602,,,84.06586022,7.280752688,232.9045699,,0.9467521368,,,,55.42069892,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-10,South Lake Tahoe,38.939926,-119.977187,46.38754569,9534.972332,29.9005483,43.14398172,45.20530026,47.45774151,1015.874674,,,57.16710183,7.65694517,120.7284595,27.625625,1.104013158,4.710526316,0.3233333333,,29.87467363,800,Clear,sky is clear,01d,0,0,1,0,1,0,0
2016-11,Eureka,40.802071,-124.163673,53.9305,9161.016949,49.14051389,52.55594444,52.74822222,55.16634722,1017.738889,,,84.30416667,8.796236111,170.5944444,,1.080164609,,,,65.4375,501,Rain,moderate rain,10d,0,0,0,0,0,0,0
2016-11,Fresno,36.737798,-119.787125,56.63424077,8637.164592,48.58404925,55.61329685,55.96916553,57.49943912,1018.259918,,,77.5745554,4.18120383,132.4213406,26.37583333,0.9648888889,2.5125,,,19.90424077,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-11,Los Angeles,34.054908,-118.242643,65.14328317,9719.940443,45.50882353,63.84701778,62.9275513,67.49257182,1016.385773,,,55.81805746,1.483816689,39.30916553,21.49,0.7461290323,1.9,,,11.66757866,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-11,Palm Springs,33.830296,-116.545292,67.42219444,10000.0,32.563,65.09109722,64.07227778,71.26131944,1017.220833,,,30.88611111,5.330986111,181.7152778,25.33428571,0.5155,2.0,,,6.320833333,802,Clouds,scattered clouds,03d,0,0,0,0,0,0,0
2016-11,Riverside,33.980601,-117.375494,62.77639615,9949.008535,37.26034388,60.84635488,60.88870702,64.7523934,1016.759285,,,46.51581843,4.495075653,89.02888583,21.77510204,0.6896078431,2.1,,,16.84456671,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
2016-11,San Francisco,37.774929,-122.419415,57.05311111,,52.68770833,56.42723611,55.67359722,58.40723611,1018.743056,,,85.88055556,6.127444444,210.4930556,,0.7188157895,,,,56.50138889,500,Rain,light rain,10d,0,0,0,0,0,0,0
2016-11,South Lake Tahoe,38.939926,-119.977187,38.98761589,9302.684062,24.54430464,35.18054305,37.98701987,39.76839735,1019.165563,,,60.94966887,6.255377483,110.9655629,26.52638418,0.4282222222,0.3,0.5722807018,0.8,23.23576159,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
2016-12,Eureka,40.802071,-124.163673,44.80775538,9248.766129,39.11831989,41.12395161,43.46326613,45.85288978,1020.662634,,,80.80645161,8.959032258,174.186828,,1.132571429,,0.23,,60.48924731,800,Clear,sky is clear,01d,0,1,1,0,0,0,0
2016-12,Fresno,36.737798,-119.787125,47.2665982,7940.1682,42.25637997,45.74768935,46.42387677,48.17146341,1019.663671,,,83.89473684,4.05915276,127.5673941,29.965,1.115643564,3.377777778,,,42.46726573,721,Haze,haze,50d,0,1,0,0,0,0,0
2016-12,Los Angeles,34.054908,-118.242643,57.57533246,9266.484,41.73644068,56.2678618,55.59245111,59.74178618,1017.551499,,,61.62711864,1.930704042,39.29726206,22.77666667,1.027352941,5.8,,,34.68187744,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-12,Palm Springs,33.830296,-116.545292,57.6085259,9873.0,35.13709163,55.54358566,54.32041169,62.32293493,1017.997344,,,48.32270916,4.873559097,162.3081009,26.13,0.8597826087,2.071428571,,,26.07436919,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-12,Riverside,33.980601,-117.375494,54.5664026,9354.246844,39.40725974,52.74344156,52.59676623,56.54412987,1017.8,,,62.72857143,4.916233766,83.84285714,23.76580247,0.9532638889,2.994444444,,,41.96363636,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2016-12,San Francisco,37.774929,-122.419415,49.57056452,,43.20802419,47.21282258,47.97802419,51.08567204,1019.807796,,,79.57392473,7.837620968,177.9126344,,0.9077777778,,,,52.61155914,803,Clouds,broken clouds,04d,0,1,0,0,0,0,0
2016-12,South Lake Tahoe,38.939926,-119.977187,31.78953247,9450.020979,20.73571429,27.5615974,30.90916883,32.37001299,1019.880519,,,65.4987013,6.372818182,111.1480519,27.97555556,1.44032,7.183333333,0.3820833333,1.85,32.79480519,803,Clouds,broken clouds,04d,0,0,1,0,1,0,0
2017-01,Eureka,40.802071,-124.163673,44.98748656,9733.333333,40.42711022,41.51426075,43.60358871,45.89053763,1015.227151,,,84.24462366,9.399610215,163.4032258,,1.12522293,,0.12,,63.22983871,800,Clear,sky is clear,01d,0,1,1,0,0,0,0
2017-01,Fresno,36.737798,-119.787125,48.30813385,9009.427451,43.33458172,46.59669241,47.59499356,48.85055341,1018.374517,,,83.93822394,5.718455598,114.6512227,25.82222222,1.079689655,3.35483871,,,52.68983269,500,Rain,light rain,10d,0,1,0,0,0,0,0
2017-01,Los Angeles,34.054908,-118.242643,55.84736512,9147.737975,45.15132999,54.75194479,54.27432873,57.40987453,1018.032622,,,71.3425345,1.966373902,36.64993726,20.255,1.114924623,3.76,,,41.87954831,500,Rain,light rain,10d,0,1,0,0,0,0,0
2017-01,Palm Springs,33.830296,-116.545292,54.89405759,9738.253028,39.37645288,52.99362565,51.70945026,59.12937173,1018.15445,,,60.43324607,4.817473822,156.5641361,24.5762069,1.013918919,5.072727273,,,28.05759162,500,Rain,light rain,10d,0,1,1,0,0,0,0
2017-01,Riverside,33.980601,-117.375494,52.21036295,9308.748344,42.51703379,50.60439299,50.26309136,54.12848561,1018.34418,,,74.38047559,4.545506884,86.41677096,23.59102941,1.100114943,4.452631579,,,51.68585732,500,Rain,light rain,10d,0,1,0,0,0,0,0
2017-01,San Francisco,37.774929,-122.419415,49.32826613,,44.59262097,47.14455645,47.96967742,50.63833333,1017.104839,,,84.23924731,8.982473118,179.2432796,,1.094699248,,,,70.29569892,800,Clear,sky is clear,01d,0,1,1,0,0,0,1
2017-01,South Lake Tahoe,38.939926,-119.977187,28.64535168,5729.405345,24.04450561,22.3429052,27.45117227,29.48337411,1015.844037,,,82.00407747,8.142334353,132.5137615,26.92233146,1.481422414,6.406896552,0.9204297994,1.826666667,76.26197757,800,Clear,sky is clear,01d,0,0,1,0,1,1,1
2017-02,Eureka,40.802071,-124.163673,49.44633929,9217.391304,44.64563988,47.11293155,48.26096726,50.61623512,1013.498512,,,83.87797619,11.44144345,179.1681548,,1.033287293,,0.13,,78.40922619,800,Clear,sky is clear,01d,0,0,0,0,1,0,1
2017-02,Fresno,36.737798,-119.787125,54.66228198,9721.245482,46.67074128,53.30377907,53.59122093,55.41931686,1016.427326,,,75.99709302,7.30056686,147.4607558,23.42555556,0.8269950739,2.394117647,,,52.94186047,721,Haze,haze,50d,0,0,0,0,0,0,0
2017-02,Los Angeles,34.054908,-118.242643,58.88206612,8716.737796,49.70337466,58.12798898,56.93849862,60.86472452,1016.77686,,,74.39807163,2.03553719,43.96280992,22.04176471,0.6130057803,1.015789474,,,57.95867769,800,Clear,sky is clear,01d,0,0,0,0,0,1,1
2017-02,Palm Springs,33.830296,-116.545292,61.48068713,9849.797468,42.56190058,59.88859649,58.0846345,65.18881579,1015.660819,,,53.92251462,5.250833333,160.3260234,23.32022222,1.086470588,5.32,,,26.08479532,800,Clear,sky is clear,01d,0,0,1,0,0,0,0
2017-02,Riverside,33.980601,-117.375494,55.55137199,9131.002915,47.92898161,54.5965488,53.7874116,57.30640736,1016.858557,,,78.8330976,3.496223479,99.76520509,24.01833333,0.7115168539,1.872222222,,,56.86704385,800,Clear,sky is clear,01d,0,0,0,0,0,0,1
2017-02,San Francisco,37.774929,-122.419415,53.93639881,,49.08821429,52.68699405,52.58528274,55.08427083,1015.561012,,,84.17857143,9.671473214,220.5565476,,1.07199115,,,,69.53422619,804,Clouds,overcast clouds,04d,0,0,1,0,0,0,1
2017-02,South Lake Tahoe,38.939926,-119.977187,32.52932028,7534.481439,26.09865207,26.86668203,31.27496544,34.08478111,1015.152074,,,77.68894009,8.084608295,129.0910138,26.90102389,1.326595745,5.218518519,1.057903226,4.13,70.61635945,800,Clear,sky is clear,01d,0,0,1,1,1,1,1
2017-03,Eureka,40.802071,-124.163673,50.52556452,8478.416,46.52724462,48.45107527,49.60739247,51.73330645,1020.611559,,,86.4233871,8.863239247,198.5282258,,0.7780582524,,,,74.97849462,800,Clear,sky is clear,01d,0,0,0,0,0,0,1
2017-03,Fresno,36.737798,-119.787125,58.33616202,9876.934579,46.57282869,57.04444887,57.85324037,58.98945551,1019.253652,,,68.0438247,6.168207171,168.9774236,25.80567568,1.014,1.314285714,,,21.93227092,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2017-03,Los Angeles,34.054908,-118.242643,64.28574099,9348.979253,46.36109479,63.14922563,62.12735648,66.78108144,1017.264352,,,57.37249666,1.95176235,48.17489987,20.59421053,0.302173913,0.5,,,17.26034713,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2017-03,Palm Springs,33.830296,-116.545292,70.20376344,10000.0,39.02071237,68.21229839,66.53004032,73.45389785,1016.428763,,,36.00403226,6.529569892,182.9126344,27.10305556,0.1925,,,,4.303763441,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2017-03,Riverside,33.980601,-117.375494,61.82780876,9819.315646,43.58195219,60.41212483,60.15657371,63.60253652,1017.285525,,,57.24701195,4.875152722,121.4674635,21.9612766,0.3433333333,0.62,,,24.45816733,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2017-03,San Francisco,37.774929,-122.419415,56.37889785,,50.75866935,55.41701613,55.11760753,57.64485215,1020.231183,,,82.15994624,8.25391129,257.2150538,,0.7345744681,,,,52.1061828,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2017-03,South Lake Tahoe,38.939926,-119.977187,35.83088608,9073.812658,25.34489873,31.71651899,35.14991139,36.72067089,1019.834177,,,67.49620253,6.130278481,100.556962,23.58107345,0.4583333333,1.84,0.791547619,2.94,37.20253165,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
2017-04,Eureka,40.802071,-124.163673,51.47931944,9628.099174,46.07141667,49.59133333,50.37413889,52.60927778,1018.051389,,,82.3625,10.14483333,215.4736111,,0.7130212766,,,,67.60416667,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
